latitude,longitude,accommodates,bedrooms,beds,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,host_is_superhost,host_identity_verified,calculated_host_listings_count,instant_bookable,reviews_per_month,review_scores_location,review_scores_cleanliness,price,bathrooms,has_wifi,has_ac,has_pool,has_parking,has_view,has_elevator,is_pet_friendly,has_balcony,neighbourhood_cleansed_Atasehir,neighbourhood_cleansed_Avcilar,neighbourhood_cleansed_Bagcilar,neighbourhood_cleansed_Bahcelievler,neighbourhood_cleansed_Bakirkoy,neighbourhood_cleansed_Basaksehir,neighbourhood_cleansed_Besiktas,neighbourhood_cleansed_Beyoglu,neighbourhood_cleansed_Esenyurt,neighbourhood_cleansed_Fatih,neighbourhood_cleansed_Kadikoy,neighbourhood_cleansed_Kagithane,neighbourhood_cleansed_Kucukcekmece,neighbourhood_cleansed_Maltepe,neighbourhood_cleansed_Other,neighbourhood_cleansed_Pendik,neighbourhood_cleansed_Sile,neighbourhood_cleansed_Sisli,neighbourhood_cleansed_Umraniye,neighbourhood_cleansed_Uskudar,property_type_Entire_home,property_type_Entire_rental_unit,property_type_Entire_serviced_apartment,property_type_Other,property_type_Private_room_in_bed_and_breakfast,property_type_Private_room_in_condo,property_type_Private_room_in_home,property_type_Private_room_in_rental_unit,property_type_Room_in_aparthotel,property_type_Room_in_boutique_hotel,property_type_Room_in_hotel,room_type_Hotel_room,room_type_Private_room,room_type_Shared_room
41.03420188984252,28.984678605944797,3,1.0,1.0,2.0,180.0,171,35,4.83,0,1,94,0.0,1.11,4.74,4.91,4829.36,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.9935701,28.8472774,4,1.0,3.0,3.0,365.0,270,3,3.33,0,1,181,0.0,0.12,3.67,3.33,3455.0,1.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.98210922067423,28.737313449382786,1,1.0,1.0,100.0,1125.0,360,0,4.79,0,1,1,0.0,0.0,4.83,4.75,138.26,1.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41.05476858572213,29.026983849336425,4,1.0,1.0,2.0,365.0,55,64,4.8,1,1,4,0.0,2.26,4.48,4.88,4833.0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.03244649866062,28.986389437265863,5,2.0,2.0,2.0,180.0,170,69,4.87,0,1,94,0.0,2.2,4.86,4.91,6520.26,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.0359011,28.6511137,3,3.0,2.0,100.0,365.0,269,0,4.79,0,1,1,0.0,0.0,4.83,4.75,165.32,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
40.9750370948552,29.14961524307728,2,1.0,1.0,100.0,365.0,270,2,4.5,0,1,1,0.0,0.06,4.5,3.5,230.19,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41.03397,28.98484,5,2.0,2.0,2.0,180.0,162,62,4.79,0,1,94,0.0,1.98,4.74,4.94,6719.1,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.99103934427441,29.07615356223192,8,3.0,5.0,100.0,365.0,360,0,4.79,0,1,4,0.0,0.0,4.83,4.75,3579.88,2.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.07226,28.99348,1,1.0,1.0,100.0,365.0,270,14,4.86,0,1,5,0.0,0.44,4.71,4.71,129.92,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41.02781,28.94735,2,1.0,1.0,100.0,365.0,269,0,4.79,0,1,8,0.0,0.0,4.83,4.75,284.87,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.0207,28.95062,8,3.0,7.0,5.0,1125.0,343,31,4.71,1,1,14,0.0,1.1,4.45,4.55,9053.4,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41.00993145644746,28.946987092494965,6,2.0,5.0,3.0,1125.0,344,5,5.0,1,1,22,0.0,0.21,5.0,5.0,6608.33,1.0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.03478991819943,28.97496494528617,3,1.0,2.0,2.0,1125.0,347,27,4.78,0,1,25,0.0,0.86,4.67,4.78,3975.5,1.0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.03412153811427,28.98581264136491,7,3.0,3.0,2.0,180.0,145,48,4.48,0,1,94,0.0,1.53,4.69,4.73,7419.01,2.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.0499924,28.9805844,1,1.0,1.0,100.0,365.0,269,0,4.79,0,1,1,0.0,0.0,4.83,4.75,203.12,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
41.07217102967514,28.24266901182486,4,1.0,2.0,100.0,180.0,270,4,5.0,0,1,1,0.0,0.26,5.0,5.0,954.76,1.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41.013993302133336,28.97852464418029,3,2.0,2.0,2.0,1125.0,267,135,4.84,1,1,5,0.0,4.44,4.89,4.88,3741.0,1.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.01403,28.9403,2,1.0,1.0,100.0,365.0,269,0,4.79,0,1,1,0.0,0.0,4.83,4.75,410.69,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41.0131849,28.9285932,1,1.0,1.0,100.0,100.0,226,10,4.9,0,1,3,0.0,0.33,4.9,4.8,139.38,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40.99513,28.84916,4,1.0,2.0,3.0,365.0,164,1,5.0,1,1,51,0.0,0.03,5.0,5.0,3034.33,1.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.99842,28.8508,2,1.0,1.0,3.0,365.0,262,1,5.0,1,1,51,0.0,0.03,5.0,5.0,2583.0,1.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.05454950485819,29.019602916424567,2,1.0,1.0,1.0,365.0,270,29,4.59,0,1,10,0.0,0.92,4.69,4.76,4597.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41.0547,29.00846,2,1.0,1.0,100.0,365.0,269,0,4.79,0,1,100,0.0,0.0,4.83,4.75,260.9,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40.99088,28.83152,4,1.0,2.0,100.0,365.0,270,0,4.79,0,1,181,0.0,0.0,4.83,4.75,1585.68,1.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.0402136,28.9799266,2,1.0,1.0,100.0,365.0,269,0,4.79,0,1,1,0.0,0.0,4.83,4.75,243.74,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40.98221,28.89671,4,1.0,2.0,100.0,365.0,358,4,4.75,0,1,4,0.0,0.13,5.0,5.0,1300.78,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.07995570938397,29.86571431036073,5,2.0,3.0,1.0,365.0,84,1,5.0,0,1,2,0.0,0.03,5.0,5.0,4672.0,1.0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41.0537922,28.9125935,4,1.0,2.0,100.0,365.0,360,1,2.0,0,1,1,0.0,0.03,3.0,3.0,460.39,1.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40.99369,28.84608,4,1.0,2.0,100.0,365.0,360,0,4.79,0,1,1,0.0,0.0,4.83,4.75,517.94,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.04487765526408,29.006346724927425,11,3.0,9.0,3.0,720.0,279,74,4.91,1,1,2,0.0,2.42,4.91,4.89,9496.67,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.080658009666585,28.877286203205585,3,1.0,2.0,100.0,365.0,269,0,4.79,0,0,9,0.0,0.0,4.83,4.75,648.89,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.0595637,28.66741249999999,4,2.0,2.0,100.0,365.0,360,3,4.0,0,1,2,0.0,0.1,5.0,4.33,547.09,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.039126,28.981748,2,1.0,2.0,1.0,365.0,352,152,4.91,0,1,8,0.0,4.83,4.63,4.91,5406.77,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.05890645592781,28.97460823872635,5,1.0,1.0,2.0,365.0,304,16,4.94,0,0,18,0.0,0.51,4.69,4.56,7765.56,1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.05715887951575,28.974096720622576,8,2.0,5.0,2.0,365.0,337,38,4.76,0,0,18,0.0,1.24,4.87,4.74,11407.09,2.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.99369,28.8452,3,1.0,2.0,100.0,365.0,270,2,5.0,0,1,7,0.0,0.07,5.0,5.0,406.65,1.0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.03705,28.97811,2,1.0,1.0,100.0,365.0,269,11,4.09,0,1,8,0.0,0.35,4.18,3.73,548.32,0.5,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
40.992379058847504,29.02665255268211,10,2.0,2.0,1.0,365.0,361,46,4.67,0,1,4,0.0,1.45,4.78,4.65,4303.0,1.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41.03504,28.98343,2,1.0,1.0,1.0,365.0,207,17,4.59,0,1,10,0.0,0.71,4.82,4.53,2169.0,1.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41.02138,28.94195,5,2.0,3.0,100.0,365.0,269,0,4.79,0,1,9,0.0,0.0,4.83,4.75,649.69,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.009419893513495,28.949204944074157,6,2.0,6.0,4.0,1125.0,347,25,5.0,1,1,22,0.0,0.87,4.92,5.0,5768.0,1.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.0278,28.948,2,1.0,1.0,100.0,365.0,270,0,4.79,0,1,13,0.0,0.0,4.83,4.75,620.59,2.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.9945198,29.0305213,1,1.0,1.0,100.0,365.0,269,0,4.79,0,1,1,0.0,0.0,4.83,4.75,478.57,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
40.9170875,29.1528578,1,1.0,1.0,100.0,365.0,360,0,4.79,0,1,1,0.0,0.0,4.83,4.75,2735.47,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
41.05558028773477,28.98773974062055,8,3.0,8.0,1.0,365.0,29,21,4.81,1,1,19,0.0,0.76,4.9,4.67,8754.0,2.0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40.9553,29.16987,1,1.0,1.0,100.0,365.0,269,0,4.79,0,1,1,0.0,0.0,4.83,4.75,270.82,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41.00340569999999,28.952904,3,1.0,2.0,1.0,365.0,258,7,4.29,0,1,4,0.0,0.25,4.0,4.29,2014.0,1.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
41.037643,28.466671,16,16.0,10.0,100.0,365.0,270,0,4.79,0,1,1,0.0,0.0,4.83,4.75,958.28,16.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41.03127,28.98343,5,2.0,2.0,2.0,365.0,357,61,4.79,1,1,4,0.0,1.98,4.97,4.84,5203.11,1.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.0891833,29.0534116,4,1.0,2.0,100.0,365.0,360,0,4.79,0,1,1,0.0,0.0,4.83,4.75,1920.04,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.04207081440681,28.9809924736619,2,1.0,1.0,100.0,1125.0,362,0,4.79,0,1,1,0.0,0.0,4.83,4.75,597.54,1.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.02488,28.9736,3,1.0,1.0,1.0,365.0,318,4,5.0,1,1,373,0.0,0.13,5.0,4.75,5896.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.05003,28.9856,6,2.0,3.0,100.0,365.0,270,0,4.79,0,1,9,0.0,0.0,4.83,4.75,1456.06,1.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.99763,28.90121,4,1.0,2.0,100.0,365.0,360,0,4.79,0,1,1,0.0,0.0,4.83,4.75,821.39,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41.01188,28.65737,2,2.0,1.0,100.0,365.0,269,0,4.79,0,1,1,0.0,0.0,4.83,4.75,134.86,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41.0299723095241,28.94643883506257,5,2.0,3.0,100.0,365.0,269,0,4.79,0,1,8,0.0,0.0,4.83,4.75,812.45,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41.0319,28.98221,4,2.0,2.0,100.0,365.0,365,0,4.79,0,1,7,0.0,0.0,4.83,4.75,2238.36,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.00340569999999,28.952904,2,1.0,2.0,1.0,365.0,246,1,3.0,0,1,4,0.0,0.08,5.0,5.0,1622.0,1.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.0286282938375,28.94860051264563,2,1.0,1.0,100.0,365.0,270,1,5.0,0,1,8,0.0,0.03,5.0,5.0,272.26,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.02573,28.94097,5,2.0,3.0,100.0,365.0,269,2,4.5,0,1,2,0.0,0.07,5.0,4.0,440.08,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.0312648,28.9810863,4,2.0,2.0,100.0,365.0,364,0,4.79,0,1,7,0.0,0.0,4.83,4.75,2433.9,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.0312648,28.9810863,2,1.0,1.0,100.0,365.0,364,0,4.79,0,1,7,0.0,0.0,4.83,4.75,3088.78,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.03205615402115,28.981744423735837,7,3.0,4.0,100.0,365.0,364,2,2.5,0,1,7,0.0,0.07,3.0,3.0,3025.91,2.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.02640479569784,28.977768267459115,3,1.0,2.0,1.0,1125.0,359,48,4.1,0,1,9,0.0,1.52,4.81,3.96,4415.0,1.0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.0303,28.98179,6,2.0,3.0,100.0,365.0,364,0,4.79,0,1,7,0.0,0.0,4.83,4.75,2751.13,1.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.03031,28.67175,8,5.0,5.0,100.0,120.0,180,0,4.79,0,1,2,0.0,0.0,4.83,4.75,947.85,3.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.08886305516306,29.01322449606837,4,1.0,2.0,100.0,365.0,269,0,4.79,0,0,1,0.0,0.0,4.83,4.75,950.59,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.05721,28.81281,3,1.0,2.0,100.0,365.0,269,6,5.0,0,1,5,0.0,0.2,4.83,4.83,1182.45,1.0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.02796,28.97298,4,2.0,2.0,2.0,365.0,334,119,4.84,1,1,21,0.0,3.83,4.8,4.91,4851.54,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.98598136403602,29.02882229536772,2,1.0,1.0,1.0,1125.0,203,52,4.9,0,1,9,0.0,1.83,4.92,4.92,4884.0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41.0584825796708,28.98656759325408,9,4.0,9.0,1.0,365.0,59,19,4.84,1,1,19,0.0,0.68,4.95,4.89,11094.0,1.5,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40.993161,28.8478038,2,1.0,2.0,3.0,1125.0,365,1,5.0,1,1,51,0.0,0.04,5.0,5.0,2583.0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.11396348239138,29.0210784226656,5,3.0,3.0,100.0,365.0,269,0,4.79,0,1,2,0.0,0.0,4.83,4.75,1595.86,2.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.99789095515303,28.92419133335352,2,2.0,1.0,100.0,365.0,359,0,4.79,0,1,1,0.0,0.0,4.83,4.75,523.63,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.01002558484166,28.9377123489976,4,1.0,3.0,2.0,90.0,68,67,4.93,1,1,3,0.0,2.21,4.91,4.85,3346.01,1.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41.00369097902508,28.97097911685705,4,1.0,2.0,100.0,1125.0,360,0,4.79,0,1,5,0.0,0.0,4.83,4.75,1173.82,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.03319659624108,28.886771835386757,1,1.0,1.0,100.0,365.0,269,0,4.79,0,1,1,0.0,0.0,4.83,4.75,137.77,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41.0754,28.99089,1,1.0,1.0,100.0,365.0,270,3,5.0,0,1,5,0.0,0.1,4.0,5.0,127.7,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40.97635,28.8750821,5,1.0,2.0,1.0,365.0,268,0,4.79,0,1,1,0.0,0.0,4.83,4.75,2511.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.0016,28.82993,1,2.0,1.0,100.0,365.0,360,0,4.79,0,1,1,0.0,0.0,4.83,4.75,581.81,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.92147,29.1355,7,2.0,2.0,1.0,1125.0,226,47,4.68,0,1,8,0.0,1.51,4.83,4.7,3960.0,1.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.05698353414554,28.97576113530157,3,1.0,1.0,1.0,365.0,237,25,5.0,1,1,36,0.0,0.94,4.96,5.0,7949.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.99441,28.84829,6,2.0,3.0,7.0,365.0,256,0,4.79,0,1,20,0.0,0.0,4.83,4.75,2975.47,1.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.9929971,28.84632149999999,7,3.0,4.0,100.0,365.0,270,0,4.79,0,1,181,0.0,0.0,4.83,4.75,1149.34,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.993161,28.8478038,2,1.0,1.0,100.0,365.0,270,0,4.79,1,1,51,0.0,0.0,4.83,4.75,522.28,1.0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
